ID, FrameNb, Timestamp, PositionX, PositionY, VelocityX, VelocityY, ChecksumOK, TimeoutOK, FrameDrop
15,111,2775,1,1,15,112,2800,1,1,78,55,2805,0,0,23.688000,-2.691000,1,1,43
15,113,2825,1,1,15,114,2850,1,1,78,56,2856,0,0,29.576000,-2.691000,1,1,44
15,115,2875,1,1,15,116,2900,1,1,78,57,2907,0,0,-32.375000,0.125000,1,0,45
15,117,2925,1,0,15,118,2950,1,0,78,58,2958,0,0,-30.583000,2.173000,1,1,46
15,119,2975,1,1,15,120,3000,1,1,78,59,3009,0,0,-22.646999,-1.155000,1,1,47
15,121,3025,1,1,15,122,3050,1,1,78,60,3060,0,0,-23.671000,-1.155000,1,1,48
15,123,3075,1,1,15,124,3100,1,1,78,61,3111,0,0,-18.806999,-2.435000,1,0,49
15,125,3125,1,0,15,126,3150,1,0,78,62,3162,0,0,-14.199000,-2.179000,1,1,50
15,127,3175,1,1,15,128,3200,1,1,78,63,3213,0,0,-4.983000,2.429000,1,1,51
15,129,3225,1,1,15,130,3250,1,1,78,64,3264,0,0,0.905000,1.661000,1,1,52
15,131,3275,1,1,15,132,3300,1,1,78,65,3315,0,0,6.793000,0.893000,1,0,53
15,133,3325,1,0,15,134,3350,1,0,78,66,3366,0,0,6.793000,3.197000,1,1,54
15,135,3375,1,1,15,136,3400,1,1,78,67,3417,0,0,15.497000,4.733000,1,1,55
15,137,3425,1,1,15,138,3450,1,1,78,68,3468,0,0,17.289000,4.989000,1,1,56
15,139,3475,1,1,15,140,3500,1,1,78,69,3519,0,0,23.433001,6.525000,1,0,57
15,141,3525,1,0,15,142,3550,1,0,78,70,3570,0,0,24.712999,0.381000,1,1,58
15,143,3575,1,1,15,144,3600,1,1,78,71,3621,0,0,26.249001,10.365000,1,1,59
15,145,3625,1,1,15,146,3650,1,1,78,72,3672,0,0,-29.046000,1.917000,1,1,60
15,147,3675,1,1,15,148,3700,1,1,78,73,3723,0,0,-21.110001,12.413000,1,0,61
15,149,3725,1,0,15,150,3750,1,0,78,74,3774,0,0,-24.694000,10.621000,1,1,62
